session_id,user_id,timestamp,ip_address,mouse_movements,keyboard_inputs,time_on_page,js_enabled,is_bot
4120,38,07-05-2024 16.37,21.200.223.142,99,59,137,1,1
4121,5,26-05-2024 17.06,106.116.47.176,87,74,50,1,1
4122,16,18-07-2024 10.36,157.18.219.115,91,79,29,1,1
4123,35,24-02-2024 7.27,154.8.250.19,72,28,82,1,0
4124,17,26-03-2024 3.54,182.196.70.52,31,8,150,1,0
4125,37,18-06-2024 23.44,159.167.200.76,13,4,64,1,0
4126,16,05-08-2024 10.57,73.216.234.167,3,37,61,1,1
4127,32,13-01-2024 10.41,199.50.22.144,16,56,192,1,0
4128,23,22-07-2024 2.59,41.95.63.141,56,6,108,1,0
4129,43,24-05-2024 9.18,116.75.250.215,96,91,88,1,1
4130,14,29-05-2024 14.53,41.45.39.115,37,62,184,1,0
4131,46,18-01-2024 14.57,178.172.207.17,75,25,143,1,1
4132,7,01-03-2024 5.54,107.129.230.48,1,42,55,1,0
4133,35,24-04-2024 7.29,61.248.6.37,66,38,194,1,1
4134,34,15-03-2024 6.59,62.207.69.220,9,84,41,1,0
4135,47,01-07-2024 4.43,197.221.206.229,83,82,88,1,0
4136,3,02-02-2024 17.55,21.64.13.69,85,56,17,1,0
4137,50,03-07-2024 17.52,49.33.21.67,95,63,140,1,1
4138,6,24-08-2024 13.19,81.88.255.105,49,37,189,1,1
4139,32,07-03-2024 12.48,101.90.6.17,76,75,115,1,0
4140,46,20-07-2024 3.34,57.134.231.217,24,62,169,1,1
4141,14,08-05-2024 22.13,51.7.186.187,9,11,69,1,0
4142,30,18-04-2024 13.18,185.64.61.209,15,31,194,1,0
4143,8,31-07-2024 7.17,196.83.168.245,70,94,83,1,0
4144,6,28-06-2024 12.52,95.251.173.5,91,16,87,1,0
4145,37,14-08-2024 0.53,32.43.212.158,38,6,54,1,1
4146,15,27-07-2024 3.22,59.192.106.104,80,4,176,1,0
4147,12,01-07-2024 12.48,169.56.35.169,60,40,109,1,0
4148,50,29-05-2024 19.18,172.157.130.88,11,82,134,1,0
4149,29,05-01-2024 12.01,146.158.69.252,80,18,126,1,0
4150,9,23-05-2024 21.36,82.57.160.80,57,3,19,1,1
4151,19,16-04-2024 13.59,65.93.119.241,64,45,56,1,1
4152,5,14-07-2024 5.26,120.110.198.79,30,41,124,1,1
4153,7,07-01-2024 4.53,130.102.242.247,85,1,152,1,1
4154,41,14-07-2024 6.59,175.62.148.124,43,17,190,1,1
4155,11,06-02-2024 22.54,44.138.138.173,11,11,190,1,1
4156,30,22-03-2024 12.03,169.244.244.205,33,100,22,1,1
4157,46,27-04-2024 21.19,139.44.149.5,32,31,76,1,1
4158,44,23-06-2024 8.33,55.232.237.155,96,93,40,1,1
4159,31,17-08-2024 12.41,191.196.61.104,76,33,60,1,0
4160,33,22-05-2024 21.15,147.202.161.52,14,84,39,1,0
4161,50,30-07-2024 12.41,213.237.221.183,37,16,152,1,1
4162,29,26-01-2024 13.34,35.45.123.27,94,67,98,1,0
4163,44,16-06-2024 1.00,61.110.65.75,29,25,138,1,0
4164,6,09-04-2024 17.18,153.40.190.153,56,27,97,1,1
4165,21,29-08-2024 8.55,71.81.11.249,2,37,41,1,1
4166,7,02-06-2024 19.23,219.165.26.65,79,14,111,1,0
4167,25,03-08-2024 19.13,77.185.175.111,50,95,96,1,0
4168,33,28-05-2024 21.01,11.180.0.219,11,21,162,1,1
4169,2,17-03-2024 15.27,36.54.126.29,60,56,143,1,0
4170,16,07-05-2024 17.33,48.137.146.56,36,27,180,1,0
4171,22,11-08-2024 20.49,74.181.138.18,60,88,191,1,0
4172,46,07-03-2024 16.49,117.218.64.134,50,11,166,1,0
4173,10,24-04-2024 0.42,173.186.71.24,84,85,115,1,1
4174,16,29-01-2024 9.58,204.148.66.195,90,42,183,1,0
4175,46,19-02-2024 1.34,52.95.99.167,82,29,62,1,1
4176,7,29-07-2024 12.29,24.51.96.224,42,67,36,1,0
4177,39,05-04-2024 9.24,172.224.179.135,14,43,157,1,1
4178,23,27-07-2024 0.34,207.215.79.189,70,23,140,1,1
4179,29,15-02-2024 1.25,222.41.79.192,19,30,183,1,1
4180,39,13-08-2024 22.52,120.251.66.112,44,2,119,1,1
4181,38,11-02-2024 18.57,176.127.139.113,31,36,63,1,1
4182,20,16-07-2024 15.57,82.20.219.167,91,38,139,1,1
4183,50,06-05-2024 21.03,105.170.45.36,45,83,73,1,1
4184,33,07-08-2024 23.57,99.231.187.209,96,44,162,1,1
4185,15,29-01-2024 6.17,163.19.61.225,99,60,134,1,1
4186,29,31-05-2024 13.35,207.249.49.107,100,3,16,1,0
4187,43,06-04-2024 21.16,218.110.181.165,35,12,101,1,0
4188,25,17-06-2024 21.19,177.98.229.3,37,38,157,1,0
4189,13,12-06-2024 11.19,179.171.122.95,72,20,137,1,1
4190,32,20-07-2024 5.59,7.166.54.254,50,17,104,1,1
4191,24,09-02-2024 18.51,66.233.76.75,60,7,68,1,0
4192,24,15-06-2024 4.20,88.85.142.226,42,92,169,1,1
4193,31,23-07-2024 8.58,181.17.24.27,69,100,104,1,1
4194,23,24-06-2024 21.55,216.183.127.144,69,50,32,1,0
4195,50,04-07-2024 6.24,145.15.131.8,25,27,54,1,1
4196,44,18-08-2024 13.29,207.247.76.179,16,58,98,1,1
4197,41,18-03-2024 22.48,167.222.90.96,88,35,55,1,0
4198,25,09-08-2024 20.02,20.225.115.48,10,73,125,1,1
4199,26,28-02-2024 4.15,49.153.127.59,12,53,38,1,1
4200,49,04-03-2024 7.51,214.51.28.178,27,91,125,1,0
4201,18,10-03-2024 2.28,37.184.45.181,6,32,97,1,1
4202,11,04-08-2024 22.25,26.8.158.151,49,27,67,1,1
4203,47,08-05-2024 16.02,158.58.193.128,66,16,122,1,0
4204,48,09-01-2024 17.15,172.202.219.150,24,75,124,1,0
4205,28,17-03-2024 14.37,8.128.58.173,34,81,129,1,0
4206,1,06-03-2024 6.57,77.131.211.60,99,21,178,1,1
4207,27,02-02-2024 22.18,159.87.213.70,16,95,72,1,0
4208,42,24-08-2024 15.52,102.41.183.167,39,61,93,1,0
4209,28,18-05-2024 22.23,151.90.51.216,83,94,43,1,0
4210,36,25-01-2024 8.54,206.109.102.22,46,98,144,1,0
4211,33,24-06-2024 3.56,106.28.162.74,82,89,190,1,0
4212,5,31-05-2024 9.04,57.207.195.109,34,8,173,1,0
4213,38,19-01-2024 6.06,45.157.94.86,90,87,128,1,0
4214,39,29-07-2024 17.35,37.84.203.130,7,29,81,1,0
4215,39,02-04-2024 10.22,194.165.142.130,67,96,140,1,1
4216,38,13-06-2024 5.31,155.215.32.158,69,67,125,1,1
4217,43,03-02-2024 22.10,138.32.169.16,56,13,163,1,1
4218,13,26-03-2024 22.29,223.11.122.251,30,98,105,1,0
4219,41,14-08-2024 16.03,135.73.88.207,91,57,99,1,1
4220,2,23-05-2024 21.16,134.120.76.158,15,50,112,1,1
4221,9,24-04-2024 20.33,165.104.8.65,53,95,141,1,1
4222,2,29-03-2024 4.02,218.61.170.186,16,61,127,1,0
4223,20,28-01-2024 3.20,52.226.172.41,66,72,47,1,0
4224,3,05-08-2024 5.11,26.74.143.216,33,68,165,1,1
4225,2,22-04-2024 4.41,28.207.234.73,84,31,149,1,0
4226,35,09-05-2024 12.01,161.164.43.44,11,36,28,1,0
4227,16,28-08-2024 1.32,141.129.133.167,90,21,193,1,0
4228,27,17-04-2024 5.04,146.77.239.13,40,10,125,1,0
4229,30,22-02-2024 12.13,136.252.37.146,26,84,156,1,1
4230,3,29-07-2024 9.55,65.76.158.202,31,10,137,1,1
4231,16,07-03-2024 16.01,207.39.117.41,91,51,66,1,0
4232,14,19-08-2024 15.51,137.129.23.79,74,45,137,1,0
4233,14,15-04-2024 3.30,111.57.58.183,35,99,195,1,1
4234,5,14-05-2024 22.15,118.232.135.23,72,41,165,1,0
4235,32,27-06-2024 22.15,75.175.110.218,65,57,70,1,0
4236,19,17-07-2024 7.08,115.41.244.47,21,55,108,1,0
4237,37,21-08-2024 11.42,41.15.57.15,98,45,84,1,1
4238,41,13-07-2024 7.31,188.92.147.167,57,71,115,1,0
4239,44,01-03-2024 9.52,124.21.84.2,37,55,90,1,0
4240,17,03-07-2024 4.54,91.135.56.178,44,32,159,1,0
4241,40,12-04-2024 4.34,1.214.151.54,42,1,39,1,0
4242,12,27-07-2024 13.58,187.107.51.17,7,11,54,1,0
4243,4,05-04-2024 22.35,139.227.158.17,18,17,25,1,0
4244,3,12-04-2024 16.06,109.105.15.237,46,61,84,1,0
4245,30,11-03-2024 17.04,133.29.249.227,21,9,165,1,1
4246,46,28-01-2024 5.07,106.227.56.205,69,65,146,1,1
4247,36,31-07-2024 13.26,52.211.187.145,83,41,132,1,1
4248,18,21-07-2024 4.54,12.191.3.42,96,28,20,1,0
4249,46,19-02-2024 14.55,202.99.252.176,35,19,17,1,0
4250,9,20-08-2024 2.56,118.163.124.198,46,100,14,1,1
4251,10,12-08-2024 0.55,32.251.48.41,15,66,62,1,0
4252,2,12-06-2024 8.28,38.167.75.153,75,27,105,1,0
4253,15,23-07-2024 14.55,210.77.128.222,40,29,166,1,1
4254,27,31-05-2024 15.37,77.192.147.179,91,52,161,1,0
4255,40,08-02-2024 23.18,196.216.168.245,2,7,40,1,1
4256,43,15-03-2024 21.23,112.249.214.94,2,62,102,1,1
4257,20,13-08-2024 15.19,124.31.166.143,94,33,180,1,1
4258,39,07-08-2024 12.42,79.13.151.19,67,46,126,1,1
4259,3,03-06-2024 10.54,117.2.189.97,28,44,56,1,1
4260,26,30-07-2024 3.29,86.51.46.245,34,70,124,1,1
4261,25,20-01-2024 9.44,208.170.254.119,70,39,59,1,0
4262,13,16-01-2024 13.43,106.98.62.132,82,10,75,1,0
4263,1,16-07-2024 1.41,186.156.194.163,79,43,143,1,0
4264,28,04-04-2024 1.49,172.158.91.107,97,83,53,1,1
4265,12,11-02-2024 0.11,94.183.186.46,6,81,127,1,0
4266,14,09-07-2024 16.41,154.99.161.54,24,50,55,1,1
4267,26,28-07-2024 21.25,123.246.55.110,69,7,133,1,0
4268,46,22-02-2024 22.15,28.41.237.172,34,80,66,1,1
4269,4,07-06-2024 9.41,162.84.204.15,45,32,111,1,0
4270,21,12-02-2024 0.20,10.242.241.178,18,94,112,1,0
4271,20,27-04-2024 6.34,80.224.92.36,44,81,160,1,1
4272,49,15-07-2024 13.55,208.140.162.163,53,50,156,1,1
4273,16,27-07-2024 20.22,86.180.176.69,93,64,188,1,0
4274,49,27-06-2024 17.57,145.56.57.14,13,9,49,1,0
4275,35,19-05-2024 23.31,121.221.32.247,33,83,85,1,0
4276,35,04-04-2024 2.47,144.164.99.18,91,79,164,1,0
4277,50,08-05-2024 11.59,140.232.80.9,68,31,196,1,1
4278,30,29-02-2024 22.06,160.169.218.14,97,61,84,1,1
4279,20,20-08-2024 18.30,173.87.39.66,71,46,66,1,1
4280,49,26-06-2024 5.15,66.51.141.7,29,67,49,1,0
4281,9,13-02-2024 21.01,189.207.52.51,30,54,88,1,0
4282,34,16-03-2024 14.16,42.87.211.123,72,5,41,1,0
4283,46,15-03-2024 23.56,122.29.120.171,71,26,138,1,0
4284,28,06-01-2024 15.49,73.53.222.34,98,44,189,1,0
4285,33,21-03-2024 22.25,162.51.39.65,72,68,26,1,0
4286,12,16-08-2024 6.06,138.134.247.64,17,11,193,1,1
4287,2,19-01-2024 5.47,14.180.206.122,36,5,50,1,1
4288,34,10-02-2024 14.45,202.153.107.80,27,15,123,1,0
4289,30,15-03-2024 11.26,136.161.121.229,61,76,12,1,0
4290,45,14-08-2024 13.39,38.27.97.119,15,59,132,1,1
4291,11,07-08-2024 11.07,186.8.64.169,44,96,199,1,1
4292,13,31-07-2024 0.03,181.175.65.36,92,22,200,1,0
4293,16,29-08-2024 17.00,53.187.178.109,40,17,154,1,1
4294,11,09-02-2024 5.09,10.99.157.155,5,38,154,1,0
4295,47,16-04-2024 15.31,99.48.94.100,39,26,123,1,0
4296,16,15-04-2024 17.50,107.161.253.241,32,65,117,1,0
4297,15,30-04-2024 2.15,190.101.79.209,20,13,90,1,0
4298,35,25-02-2024 21.01,26.116.35.12,32,21,191,1,0
4299,49,26-03-2024 7.49,115.183.240.53,10,5,71,1,0
4300,13,08-03-2024 6.06,56.113.109.81,35,9,148,1,0
4301,22,22-07-2024 4.56,177.158.15.169,85,72,51,1,1
4302,40,06-08-2024 11.55,192.207.42.151,25,52,186,1,0
4303,27,05-06-2024 4.11,24.87.5.248,87,37,61,1,1
4304,27,09-01-2024 10.09,22.222.149.177,14,24,32,1,1
4305,34,28-06-2024 8.44,32.98.182.113,86,19,171,1,0
4306,30,18-02-2024 8.54,170.41.226.147,59,39,177,1,0
4307,2,31-03-2024 5.04,70.41.117.135,13,85,190,1,0
4308,7,20-07-2024 11.07,53.226.251.31,47,10,38,1,1
4309,5,23-05-2024 12.29,129.234.32.246,56,77,58,1,1
4310,17,30-01-2024 19.49,178.142.238.106,43,24,105,1,0
4311,36,28-05-2024 4.54,123.224.169.81,74,48,159,1,0
4312,44,19-06-2024 20.17,174.98.198.212,46,18,45,1,0
4313,27,25-02-2024 1.14,27.195.174.16,4,38,157,1,1
4314,32,31-07-2024 10.10,80.117.154.218,40,16,25,1,0
4315,6,31-07-2024 4.46,76.60.125.202,51,67,171,1,0
4316,36,09-04-2024 20.25,147.212.205.12,13,91,15,1,1
4317,39,10-02-2024 11.57,212.68.253.37,44,13,133,1,0
4318,2,10-03-2024 0.31,21.210.173.16,10,46,149,1,0
4319,33,04-04-2024 16.16,75.41.207.20,9,84,50,1,1
4320,35,04-07-2024 5.26,76.29.29.118,59,48,39,1,0
4321,15,29-03-2024 0.11,34.8.10.8,15,41,185,1,0
4322,2,08-07-2024 7.54,205.47.40.234,28,82,87,1,1
4323,13,13-08-2024 19.37,205.101.117.102,84,76,10,1,1
4324,25,02-04-2024 4.25,109.130.151.184,31,40,114,1,1
4325,31,31-07-2024 19.38,124.62.150.186,30,23,72,1,1
4326,19,10-07-2024 16.22,145.214.9.94,94,32,105,1,0
4327,9,28-06-2024 22.03,124.137.156.10,10,48,12,1,0
4328,18,03-01-2024 21.40,207.74.5.187,30,73,100,1,0
4329,4,01-03-2024 7.14,33.139.204.127,14,43,139,1,1
4330,44,30-01-2024 13.46,25.211.29.131,60,60,31,1,1
4331,39,29-05-2024 14.42,112.143.185.106,31,98,178,1,1
4332,14,16-04-2024 12.57,114.124.251.107,85,69,32,1,0
4333,8,03-01-2024 6.10,203.191.223.181,90,31,192,1,0
4334,18,18-03-2024 4.57,35.20.222.253,55,29,95,1,1
4335,34,02-04-2024 5.24,201.128.12.78,22,73,60,1,1
4336,10,23-02-2024 6.48,183.122.98.100,77,78,65,1,1
4337,1,21-04-2024 23.34,73.207.247.193,4,90,90,1,0
4338,7,04-02-2024 18.53,112.238.150.36,52,59,72,1,0
4339,36,06-05-2024 15.40,176.155.189.99,50,58,61,1,0
4340,35,27-05-2024 14.06,203.168.126.35,72,5,121,1,0
4341,2,12-03-2024 12.08,89.29.128.118,68,5,67,1,0
4342,49,30-06-2024 12.53,103.101.104.185,31,72,181,1,1
4343,4,08-08-2024 18.30,110.12.66.191,90,3,80,1,1
4344,13,07-06-2024 10.26,62.174.149.243,32,42,192,1,0
4345,48,17-05-2024 2.33,137.28.58.159,85,27,36,1,1
4346,29,05-01-2024 4.35,186.204.143.124,98,18,73,1,1
4347,10,28-05-2024 16.55,132.90.45.72,82,65,70,1,0
4348,9,07-02-2024 22.15,185.19.99.157,80,68,107,1,1
4349,22,28-07-2024 15.07,32.34.48.188,58,36,41,1,1
4350,6,11-08-2024 6.22,193.51.127.156,84,42,110,1,1
4351,15,14-03-2024 3.21,13.173.202.215,74,13,165,1,0
4352,34,10-06-2024 0.29,190.129.228.25,48,68,122,1,1
4353,34,15-03-2024 7.47,40.144.50.74,74,45,124,1,1
4354,42,27-07-2024 10.31,199.6.12.47,57,19,54,1,0
4355,17,21-02-2024 10.23,46.236.149.110,4,69,195,1,0
4356,2,28-01-2024 8.18,207.152.138.193,48,89,114,1,0
4357,26,23-01-2024 11.19,1.154.0.203,4,39,174,1,1
4358,3,18-04-2024 11.23,108.35.252.59,60,99,191,1,1
4359,22,09-08-2024 23.38,57.140.198.83,3,86,114,1,0
4360,9,29-01-2024 15.51,186.163.62.118,64,44,106,1,0
4361,6,22-07-2024 12.01,143.255.165.152,96,72,147,1,0
4362,5,21-05-2024 16.49,171.158.81.152,84,28,58,1,0
4363,10,02-02-2024 12.21,46.39.71.251,9,98,27,1,0
4364,31,12-02-2024 4.49,60.1.77.212,8,20,60,1,1
4365,17,10-03-2024 5.40,29.174.61.74,39,92,163,1,1
4366,18,28-04-2024 14.17,167.196.62.204,94,7,92,1,1
4367,12,27-08-2024 7.03,69.249.4.183,70,49,104,1,1
4368,10,24-04-2024 22.30,146.86.64.243,30,60,40,1,1
4369,42,16-04-2024 17.27,45.239.57.148,38,95,158,1,0
4370,18,12-01-2024 2.08,10.36.9.166,25,5,184,1,1
4371,38,26-07-2024 8.39,68.28.14.64,71,31,182,1,0
4372,8,28-01-2024 18.07,143.46.211.141,35,6,47,1,1
4373,18,12-02-2024 21.14,68.74.105.45,44,23,19,1,0
4374,27,12-05-2024 12.10,79.183.23.52,52,83,74,1,1
4375,43,11-04-2024 22.37,92.71.83.73,4,76,178,1,1
4376,4,22-01-2024 9.48,27.151.85.190,27,88,108,1,0
4377,34,13-03-2024 0.22,22.177.21.151,28,43,200,1,1
4378,33,26-04-2024 13.36,86.215.4.224,28,81,196,1,1
4379,49,09-08-2024 0.14,165.167.171.145,97,99,133,1,1
4380,35,02-04-2024 10.10,154.177.242.126,75,76,110,1,0
4381,16,16-03-2024 19.26,220.140.178.238,85,43,165,1,0
4382,2,19-05-2024 4.54,117.47.235.141,1,84,123,1,0
4383,47,17-04-2024 10.34,179.211.170.138,54,3,101,1,1
4384,15,20-02-2024 4.30,196.157.53.80,8,5,143,1,0
4385,31,12-03-2024 18.44,161.222.47.150,100,96,117,1,0
4386,49,13-05-2024 7.12,192.251.136.102,46,46,60,1,0
4387,29,24-08-2024 1.15,33.206.99.204,8,73,103,1,0
4388,29,16-02-2024 21.19,166.62.74.199,55,56,22,1,1
4389,49,07-05-2024 21.42,183.57.229.126,44,39,118,1,0
4390,29,20-08-2024 8.23,211.5.184.148,13,77,31,1,1
4391,13,19-01-2024 14.21,32.84.146.197,82,89,166,1,1
4392,33,17-07-2024 10.06,196.32.179.133,84,56,11,1,0
4393,42,16-01-2024 0.12,103.145.179.33,56,83,77,1,0
4394,30,09-03-2024 4.57,193.60.42.19,17,73,37,1,0
4395,12,25-01-2024 4.41,32.205.232.218,22,43,38,1,1
4396,17,18-05-2024 9.51,14.238.90.210,90,44,189,1,1
4397,7,23-04-2024 5.10,173.185.203.81,4,67,146,1,1
4398,19,17-07-2024 5.22,199.74.133.183,84,36,192,1,0
4399,37,08-05-2024 0.07,78.76.224.248,96,87,54,1,0
4400,39,01-08-2024 21.48,156.227.105.60,97,5,75,1,1
4401,13,28-01-2024 9.02,177.177.216.20,91,2,35,1,1
4402,33,14-02-2024 0.06,46.221.252.21,12,32,39,1,1
4403,43,16-02-2024 21.28,17.230.19.76,31,10,100,1,1
4404,21,05-07-2024 17.07,203.208.155.67,87,5,99,1,1
4405,13,02-03-2024 21.46,174.240.30.109,8,5,90,1,0
4406,9,21-07-2024 13.06,154.6.80.184,38,27,188,1,0
4407,46,05-03-2024 19.55,168.206.68.75,62,42,141,1,1
4408,1,01-03-2024 8.50,101.102.129.217,76,1,36,1,0
4409,8,28-05-2024 14.21,44.2.251.23,30,29,80,1,0
4410,30,12-03-2024 2.59,80.8.196.56,27,18,43,1,0
4411,26,30-07-2024 11.21,183.122.251.236,2,3,85,1,1
4412,36,30-07-2024 22.14,194.164.55.119,82,13,113,1,0
4413,41,22-05-2024 11.26,55.64.147.216,30,52,82,1,0
4414,39,26-07-2024 7.33,172.237.159.28,14,8,70,1,1
4415,14,14-06-2024 4.53,147.141.234.254,52,79,132,1,1
4416,48,30-01-2024 16.27,152.102.211.241,10,43,49,1,1
4417,21,08-07-2024 15.06,18.12.31.59,88,92,98,1,0
4418,28,28-01-2024 22.53,59.125.45.234,68,66,80,1,0
4419,28,11-06-2024 14.32,164.221.171.226,68,87,171,1,1
4420,39,28-01-2024 2.20,37.224.236.52,88,11,143,1,1
4421,8,16-04-2024 16.44,141.154.187.163,16,1,10,1,0
4422,6,20-04-2024 6.23,199.28.158.88,85,40,14,1,0
4423,50,08-02-2024 21.40,88.52.86.77,44,55,81,1,0
4424,1,20-01-2024 14.52,82.61.8.148,74,88,106,1,1
4425,11,24-04-2024 19.29,60.163.255.148,20,60,170,1,1
4426,46,02-04-2024 9.56,7.248.77.178,12,80,165,1,1
4427,21,28-01-2024 4.35,221.153.4.75,18,44,56,1,0
4428,47,25-04-2024 9.26,156.243.4.78,34,88,71,1,0
4429,2,25-06-2024 15.07,155.224.74.215,3,21,71,1,0
4430,40,14-05-2024 4.38,160.45.44.135,21,28,167,1,0
4431,19,26-05-2024 1.45,151.90.223.221,39,7,41,1,1
4432,18,17-05-2024 7.15,217.111.121.237,64,82,97,1,1
4433,25,12-07-2024 18.51,118.15.72.87,69,5,110,1,1
4434,11,11-04-2024 0.18,108.253.23.175,92,66,138,1,1
4435,17,12-02-2024 6.02,166.90.144.220,85,23,54,1,0
4436,50,12-07-2024 10.01,130.127.47.179,45,67,18,1,1
4437,41,18-05-2024 11.50,65.20.116.107,98,59,158,1,1
4438,26,19-04-2024 4.00,158.107.212.130,47,25,29,1,0
4439,39,06-05-2024 22.39,122.126.9.230,59,90,19,1,0
4440,14,18-02-2024 17.10,80.199.139.128,62,26,92,1,1
4441,47,30-04-2024 8.58,48.204.18.105,24,96,179,1,0
4442,18,04-01-2024 1.00,47.197.184.210,55,35,32,1,1
4443,5,11-04-2024 1.02,211.251.135.206,100,82,82,1,1
4444,49,20-02-2024 5.47,16.64.6.125,21,83,163,1,0
4445,49,29-06-2024 23.07,191.187.98.204,53,6,87,1,1
4446,26,10-02-2024 14.34,78.82.224.251,52,14,196,1,1
4447,4,09-07-2024 13.22,209.107.197.117,99,81,68,1,0
4448,50,25-05-2024 11.45,165.70.159.41,60,80,152,1,1
4449,45,09-03-2024 5.41,223.12.28.158,73,79,87,1,1
4450,9,23-06-2024 15.08,33.84.36.174,78,29,109,1,1
4451,27,30-04-2024 17.28,38.136.31.81,81,37,177,1,1
4452,14,07-05-2024 7.32,32.146.17.122,17,62,41,1,0
4453,27,12-07-2024 13.38,139.14.85.227,90,54,43,1,0
4454,17,23-04-2024 11.34,158.225.122.132,22,1,169,1,1
4455,13,28-07-2024 2.47,93.68.158.121,76,98,146,1,1
4456,41,31-03-2024 18.39,211.30.248.234,9,21,67,1,1
4457,45,09-03-2024 20.08,204.248.193.10,95,87,177,1,1
4458,25,06-06-2024 0.57,159.235.248.180,99,94,32,1,1
4459,3,06-07-2024 16.20,187.238.38.154,29,51,104,1,0
4460,49,14-05-2024 5.41,183.160.79.27,40,85,113,1,0
4461,40,17-03-2024 23.29,53.35.194.247,76,49,188,1,0
4462,22,12-01-2024 3.39,191.172.207.89,19,78,35,1,0
4463,10,20-01-2024 7.30,222.102.142.211,70,29,120,1,1
4464,7,23-06-2024 13.04,164.104.217.11,18,11,72,1,0
4465,15,13-07-2024 3.01,146.187.163.235,92,80,170,1,1
4466,34,11-01-2024 7.19,154.49.235.254,12,19,44,1,0
4467,33,03-08-2024 5.14,223.222.195.86,39,36,29,1,1
4468,15,17-03-2024 5.12,63.119.29.120,33,83,137,1,0
4469,1,16-07-2024 18.52,176.39.100.153,9,70,94,1,1
4470,22,19-05-2024 20.10,154.255.62.36,11,23,198,1,0
4471,14,28-06-2024 3.30,201.158.69.16,83,71,182,1,0
4472,23,02-08-2024 11.50,162.109.107.193,14,82,161,1,1
4473,12,26-05-2024 22.15,177.106.51.173,30,78,74,1,1
4474,33,10-08-2024 15.04,62.160.181.34,69,84,194,1,1
4475,35,26-08-2024 8.11,149.235.241.197,95,98,49,1,1
4476,10,05-05-2024 21.57,96.17.64.237,28,71,160,1,1
4477,20,24-03-2024 19.36,119.60.164.82,53,94,162,1,1
4478,6,12-08-2024 6.56,220.153.254.16,73,99,166,1,0
4479,47,29-03-2024 16.57,208.138.135.72,13,94,55,1,1
4480,10,02-08-2024 17.28,208.19.86.6,65,92,75,1,0
4481,27,12-01-2024 4.01,207.104.197.97,64,72,11,1,0
4482,2,09-05-2024 15.52,85.230.253.240,67,9,199,1,1
4483,27,17-04-2024 7.22,175.119.96.142,26,88,18,1,0
4484,19,23-03-2024 17.25,5.24.149.183,49,100,38,1,0
4485,10,08-04-2024 23.46,111.64.155.179,25,79,99,1,0
4486,38,02-08-2024 23.37,18.51.159.162,1,26,22,1,1
4487,44,20-02-2024 17.08,14.57.220.187,29,96,122,1,1
4488,35,24-03-2024 1.27,199.0.78.166,23,1,108,1,1
4489,24,01-08-2024 0.00,217.182.186.75,25,18,143,1,1
4490,19,07-08-2024 14.01,161.181.205.200,12,12,130,1,1
4491,4,23-05-2024 20.10,64.95.97.207,99,98,13,1,1
4492,40,08-01-2024 23.24,52.127.243.41,49,18,109,1,0
4493,26,21-01-2024 5.09,63.9.178.55,68,27,51,1,1
4494,18,06-04-2024 10.24,67.49.246.168,59,86,114,1,0
4495,38,21-02-2024 6.55,217.33.125.163,68,100,16,1,0
4496,20,25-04-2024 20.43,198.248.108.60,57,43,189,1,0
4497,49,28-08-2024 4.41,107.243.254.192,7,42,117,1,1
4498,15,20-01-2024 12.23,88.57.50.92,36,57,132,1,1
4499,12,07-05-2024 12.44,187.242.2.45,47,88,171,1,0
4500,40,02-07-2024 22.25,171.203.180.99,5,72,84,1,0
4501,2,20-02-2024 16.53,166.17.84.181,86,73,66,1,0
4502,38,23-06-2024 15.33,213.10.143.75,53,76,40,1,0
4503,18,13-07-2024 12.32,139.55.67.87,24,21,157,1,0
4504,23,10-06-2024 11.02,164.196.255.6,98,80,57,1,1
4505,11,18-04-2024 10.28,217.95.227.127,39,22,55,1,1
4506,19,19-02-2024 5.27,30.57.167.187,47,76,181,1,0
4507,38,17-02-2024 9.08,23.161.110.124,82,44,71,1,1
4508,39,20-06-2024 4.19,4.146.228.37,56,17,119,1,0
4509,2,26-04-2024 15.06,171.44.23.142,37,35,91,1,1
4510,4,15-07-2024 2.45,28.244.251.117,66,16,35,1,0
4511,8,30-03-2024 0.27,8.122.238.171,61,64,14,1,1
4512,1,23-07-2024 14.13,135.46.213.160,100,14,13,1,1
4513,41,16-04-2024 17.26,25.129.125.143,56,88,185,1,0
4514,46,11-06-2024 10.54,182.138.135.80,91,85,31,1,0
4515,12,13-04-2024 11.21,29.246.70.127,52,45,16,1,0
4516,27,08-03-2024 23.31,139.112.27.233,39,8,20,1,1
4517,11,16-06-2024 21.04,24.106.115.32,38,26,184,1,0
4518,5,04-08-2024 0.19,143.153.49.110,78,49,47,1,1
4519,15,08-01-2024 16.02,139.111.162.169,41,7,141,1,0
4520,35,08-04-2024 14.12,217.243.98.51,84,1,79,1,0
4521,19,03-04-2024 7.20,103.22.147.49,73,11,57,1,1
4522,11,17-01-2024 4.44,175.74.184.181,20,8,34,1,0
4523,28,15-02-2024 2.20,1.212.167.205,70,86,29,1,1
4524,34,19-01-2024 16.59,188.168.111.249,55,82,60,1,1
4525,39,27-04-2024 14.46,114.61.201.163,92,97,30,1,1
4526,4,04-08-2024 18.37,180.123.174.138,89,46,39,1,0
4527,23,25-04-2024 6.06,117.115.143.75,54,70,54,1,0
4528,48,05-05-2024 4.12,27.112.98.23,96,3,87,1,1
4529,27,28-02-2024 15.10,221.129.181.13,7,79,33,1,0
